Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-14 17:42:55,2018-09-14 17:42:55,0.001s,PASSED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 68.0.3440.106,,2018-09-14 17:42:56,2018-09-14 17:42:56,0.001s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:42:56,2018-09-14 17:42:58,2.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-14 17:42:58,2018-09-14 17:42:58,0.113s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:42:58,2018-09-14 17:43:00,2.002s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-14 17:43:00,2018-09-14 17:43:00,0.001s,PASSED
"Statement - Table = driver.findElement(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table""))",Chrome 68.0.3440.106,To locate table on Roles Master Page,2018-09-14 17:43:00,2018-09-14 17:43:00,0.027s,PASSED
"Statement - rows = Table.findElements(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table/tbody/tr/td[4]/button[3]""))",Chrome 68.0.3440.106,Locate all rows available in roles master page,2018-09-14 17:43:00,2018-09-14 17:43:00,0.028s,PASSED
Statement - TotalRows = rows.size(),Chrome 68.0.3440.106,,2018-09-14 17:43:00,2018-09-14 17:43:00,0.001s,PASSED
Statement - If (TotalRows >= 2),Chrome 68.0.3440.106,,2018-09-14 17:43:00,2018-09-14 17:43:10,10.088s,PASSED
Start listener action : sampleAfterTestCase,Chrome 68.0.3440.106,,2018-09-14 17:43:10,2018-09-14 17:43:10,0.001s,PASSED
,,,,,,
Test Cases/Merchandising_My Account/_Roles Master/Verify- Roles Active,Chrome 68.0.3440.106,,2018-09-14 17:43:10,2018-09-14 17:43:14,3.769s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-14 17:43:10,2018-09-14 17:43:10,0.001s,PASSED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 68.0.3440.106,,2018-09-14 17:43:10,2018-09-14 17:43:10,0.000s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:10,2018-09-14 17:43:11,1.003s,PASSED
click,Chrome 68.0.3440.106,Click on Active tab selection,2018-09-14 17:43:11,2018-09-14 17:43:11,0.137s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:11,2018-09-14 17:43:13,2.002s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-14 17:43:13,2018-09-14 17:43:13,0.001s,PASSED
"Statement - Table = driver.findElement(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table""))",Chrome 68.0.3440.106,To locate table on Roles Master Page,2018-09-14 17:43:13,2018-09-14 17:43:13,0.029s,PASSED
"Statement - rows = Table.findElements(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table/tbody/tr/td[4]/button[3]""))",Chrome 68.0.3440.106,Locate all rows available in roles master page,2018-09-14 17:43:13,2018-09-14 17:43:13,0.028s,PASSED
Statement - TotalRows = rows.size(),Chrome 68.0.3440.106,,2018-09-14 17:43:13,2018-09-14 17:43:13,0.001s,PASSED
Statement - If (TotalRows >= 1),Chrome 68.0.3440.106,,2018-09-14 17:43:13,2018-09-14 17:43:14,0.294s,ERROR
Start listener action : sampleAfterTestCase,Chrome 68.0.3440.106,,2018-09-14 17:43:14,2018-09-14 17:43:14,0.001s,PASSED
,,,,,,
Test Cases/Merchandising_My Account/_Roles Master/Verify- Roles Inactive,Chrome 68.0.3440.106,,2018-09-14 17:43:14,2018-09-14 17:43:17,3.588s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-14 17:43:14,2018-09-14 17:43:14,0.001s,PASSED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 68.0.3440.106,,2018-09-14 17:43:14,2018-09-14 17:43:14,0.001s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:14,2018-09-14 17:43:15,1.004s,PASSED
click,Chrome 68.0.3440.106,Click on InActive tab selection,2018-09-14 17:43:15,2018-09-14 17:43:15,0.123s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:15,2018-09-14 17:43:17,2.003s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-14 17:43:17,2018-09-14 17:43:17,0.001s,PASSED
"Statement - Table = driver.findElement(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table""))",Chrome 68.0.3440.106,To locate table on Roles Master Page,2018-09-14 17:43:17,2018-09-14 17:43:17,0.026s,PASSED
"Statement - rows = Table.findElements(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table/tbody/tr/td[4]/button[3]""))",Chrome 68.0.3440.106,Locate all rows available in roles master page,2018-09-14 17:43:17,2018-09-14 17:43:17,0.022s,PASSED
Statement - TotalRows = rows.size(),Chrome 68.0.3440.106,,2018-09-14 17:43:17,2018-09-14 17:43:17,0.001s,PASSED
Statement - If (TotalRows >= 1),Chrome 68.0.3440.106,,2018-09-14 17:43:17,2018-09-14 17:43:17,0.229s,PASSED
Start listener action : sampleAfterTestCase,Chrome 68.0.3440.106,,2018-09-14 17:43:17,2018-09-14 17:43:17,0.001s,PASSED
,,,,,,
Test Cases/Merchandising_My Account/_Roles Master/Verify- Search By Role Name,Chrome 68.0.3440.106,,2018-09-14 17:43:17,2018-09-14 17:43:37,20.072s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-14 17:43:17,2018-09-14 17:43:17,0.002s,PASSED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 68.0.3440.106,,2018-09-14 17:43:18,2018-09-14 17:43:18,0.000s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:18,2018-09-14 17:43:20,2.002s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-14 17:43:20,2018-09-14 17:43:20,0.001s,PASSED
"Statement - log.logWarning(""-> executing for ALL filter Tab"")",Chrome 68.0.3440.106,Click on ALL tab selection,2018-09-14 17:43:20,2018-09-14 17:43:20,0.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-14 17:43:20,2018-09-14 17:43:20,0.150s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:20,2018-09-14 17:43:22,2.002s,PASSED
"Statement - Table = driver.findElement(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table""))",Chrome 68.0.3440.106,To locate table on Roles Master Page,2018-09-14 17:43:22,2018-09-14 17:43:22,0.028s,PASSED
"Statement - rows = Table.findElements(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table/tbody/tr""))",Chrome 68.0.3440.106,Locate all rows available in roles master page,2018-09-14 17:43:22,2018-09-14 17:43:22,0.048s,PASSED
Statement - TotalRows = rows.size(),Chrome 68.0.3440.106,,2018-09-14 17:43:22,2018-09-14 17:43:22,0.000s,PASSED
Statement - If (TotalRows > 1),Chrome 68.0.3440.106,,2018-09-14 17:43:22,2018-09-14 17:43:24,2.369s,PASSED
clearText,Chrome 68.0.3440.106,,2018-09-14 17:43:24,2018-09-14 17:43:24,0.035s,PASSED
click,Chrome 68.0.3440.106,,2018-09-14 17:43:24,2018-09-14 17:43:24,0.066s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:24,2018-09-14 17:43:26,2.001s,PASSED
"Statement - log.logWarning(""-> Executing for ACTIVE filter Tab"")",Chrome 68.0.3440.106,Click on Active tab selection,2018-09-14 17:43:26,2018-09-14 17:43:26,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-14 17:43:26,2018-09-14 17:43:26,0.088s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:26,2018-09-14 17:43:28,2.001s,PASSED
